"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"SLMBP","SLM Corporation","32.3","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/slmbp",
"SGH","SMART Global Holdings, Inc.","28.51","$688.78M","2017","Technology","Semiconductors","https://old.nasdaq.com/symbol/sgh",
"SND","Smart Sand, Inc.","1.12","$47.13M","2016","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/snd",
"SMBK","SmartFinancial, Inc.","14.24","$216.69M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/smbk",
"SDC","SmileDirectClub, Inc.","8.47","$3.26B","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/sdc",
"SWBI","Smith & Wesson Brands, Inc.","21.5","$1.19B","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/swbi",
"SMSI","Smith Micro Software, Inc.","4.15","$171.9M","1995","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","3","$84.64M","2000","Technology","Electrical Products","https://old.nasdaq.com/symbol/smtx",
"SCKT","Socket Mobile, Inc.","1.42","$8.53M","n/a","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/sckt",
"GIGE","SoFi Gig Economy ETF","24.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/gige",
"SAQN","Software Acquisition Group Inc.","10.15","$189.68M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/saqn",
"SAQNU","Software Acquisition Group Inc.","10.65","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/saqnu",
"SAQNW","Software Acquisition Group Inc.","1.225","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/saqnw",
"SOHU","Sohu.com Limited ","10.67","$419M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","16.01","$676.6M","2010","n/a","n/a","https://old.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","12.78","$205.11M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/suns",
"SEDG","SolarEdge Technologies, Inc.","171.58","$8.52B","2015","Technology","Semiconductors","https://old.nasdaq.com/symbol/sedg",
"SLNO","Soleno Therapeutics, Inc.","1.89","$150.37M","2014","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/slno",
"SLGL","Sol-Gel Technologies Ltd.","7.24","$166.32M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/slgl",
"SLDB","Solid Biosciences Inc.","3.01","$138.67M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/sldb",
"SNGX","Soligenix, Inc.","2.21","$58.73M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sngx",
"SNGXW","Soligenix, Inc.","0.53","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sngxw",
"SOLY","Soliton, Inc.","8.27","$175.24M","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/soly",
"SONM","Sonim Technologies, Inc.","0.8578","$56.55M","2019","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/sonm",
"SONN","Sonnet BioTherapeutics Holdings, Inc.","3.33","$30.64M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sonn",
"SNOA","Sonoma Pharmaceuticals, Inc.","7","$13.78M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snoa",
"SONO","Sonos, Inc.","16.15","$1.76B","2018","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/sono",
"SRNE","Sorrento Therapeutics, Inc.","6.97","$1.46B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","2.5","$37.06M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/soho",
"SOHOB","Sotherly Hotels Inc.","7.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohob",
"SOHON","Sotherly Hotels Inc.","7.67","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohon",
"SOHOO","Sotherly Hotels Inc.","7.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/sohoo",
"SFBC","Sound Financial Bancorp, Inc.","25.5","$66.16M","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/sfbc",
"SMMC","South Mountain Merger Corp.","10.31","$322.19M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmc",
"SMMCU","South Mountain Merger Corp.","10.717","$334.91M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmcu",
"SMMCW","South Mountain Merger Corp.","1.15","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/smmcw",
"SPFI","South Plains Financial, Inc.","13.1","$236.58M","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/spfi",
"SSB","South State Corporation","46.91","$3.32B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ssb",
"SFST","Southern First Bancshares, Inc.","25","$192.94M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","22.25","$203.1M","n/a","Finance","Banks","https://old.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","8.8","$213.82M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","26.36","$870.18M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sbsi",
"SY","So-Young International Inc.","12.31","$1.31B","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/sy",
"SP","SP Plus Corporation","18.48","$424.99M","n/a","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/sp",
"SGRP","SPAR Group, Inc.","0.7911","$16.61M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/sgrp",
"SPKE","Spark Energy, Inc.","7.27","$256.7M","2014","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","21.1084","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/spkep",
"SPTN","SpartanNash Company","20.82","$742.88M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/sptn",
"DWFI","SPDR Dorsey Wright Fixed Income Allocation ETF","23.94","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwfi",
"SPPI","Spectrum Pharmaceuticals, Inc.","3.34","$389M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sppi",
"SPRO","Spero Therapeutics, Inc.","13.345","$274.84M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/spro",
"ANY","Sphere 3D Corp.","3.44","$19.01M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/any",
"SPI","SPI Energy Co., Ltd.","1.2","$17.8M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spi",
"SAVE","Spirit Airlines, Inc.","17.61","$1.56B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/save",
"STXB","Spirit of Texas Bancshares, Inc.","10.83","$190.75M","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/stxb",
"SPLK","Splunk Inc.","199.97","$31.77B","2012","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/splk",
"SPOK","Spok Holdings, Inc.","10.06","$191.38M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/spok",
"SPWH","Sportsman&#39;s Warehouse Holdings, Inc.","15.99","$694.85M","2014","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/spwh",
"SBPH","Spring Bank Pharmaceuticals, Inc.","1.63","$27.86M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sbph",
"SWTX","SpringWorks Therapeutics, Inc.","38.35","$1.65B","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/swtx",
"FUND","Sprott Focus Trust, Inc.","6.062","$174.86M","n/a","Consumer Services","Miscellaneous","https://old.nasdaq.com/symbol/fund",
"SPT","Sprout Social, Inc","28.52","$1.44B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/spt",
"SFM","Sprouts Farmers Market, Inc.","25.64","$3.02B","2013","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","72.78","$2.54B","2010","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/spsc",
"SRAX","SRAX, Inc.","2.45","$34.38M","n/a","Technology","Advertising","https://old.nasdaq.com/symbol/srax",
"SSNC","SS&C Technologies Holdings, Inc.","56.82","$14.58B","2010","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ssnc",
"SSRM","SSR Mining Inc.","21.76","$2.68B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/ssrm",
"STAA","STAAR Surgical Company","56.69","$2.58B","n/a","Health Care","Ophthalmic Goods","https://old.nasdaq.com/symbol/staa",
"SRAC","Stable Road Acquisition Corp.","9.98","$220.63M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/srac",
"SRACU","Stable Road Acquisition Corp.","10.106","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sracu",
"SRACW","Stable Road Acquisition Corp.","0.87","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/sracw",
"STAF","Staffing 360 Solutions, Inc.","0.751","$7M","n/a","Technology","Professional Services","https://old.nasdaq.com/symbol/staf",
"STMP","Stamps.com Inc.","218.59","$3.73B","1999","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/stmp",
"STND","Standard AVB Financial Corp.","20.21","$94.17M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/stnd",
"SBLK","Star Bulk Carriers Corp.","6.42","$616.75M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sblk",
"SBLKZ","Star Bulk Carriers Corp.","25.03","n/a","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/sblkz",
"SBUX","Starbucks Corporation","74.16","$86.64B","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/sbux",
"STFC","State Auto Financial Corporation","17.52","$766.87M","1991","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/stfc",
"MITO","Stealth BioTherapeutics Corp.","1.81","$89.26M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mito",
"GASS","StealthGas, Inc.","2.48","$97.28M","2005","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/gass",
"STCN","Steel Connect, Inc.","0.5584","$34.84M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/stcn",
"STLD","Steel Dynamics, Inc.","26.81","$5.64B","1996","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","0.352","$17.08M","1992","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/smrt",
"SRCL","Stericycle, Inc.","58.68","$5.36B","1996","Basic Industries","Environmental Services","https://old.nasdaq.com/symbol/srcl",
"SBT","Sterling Bancorp, Inc.","3.45","$173.2M","2017","Finance","Savings Institutions","https://old.nasdaq.com/symbol/sbt",
"STRL","Sterling Construction Company Inc","9.87","$276.13M","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/strl",
"SHOO","Steven Madden, Ltd.","22.36","$1.86B","1993","Consumer Non-Durables","Shoe Manufacturing","https://old.nasdaq.com/symbol/shoo",
"SFIX","Stitch Fix, Inc.","26.47","$2.72B","2017","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/sfix",
"SYBT","Stock Yards Bancorp, Inc.","38.69","$876.88M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sybt",
"STOK","Stoke Therapeutics, Inc.","27.14","$901.52M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/stok",
"BANX","StoneCastle Financial Corp","16.76","$109.97M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/banx",
"STNE","StoneCo Ltd.","40.54","$11.23B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/stne",
"SNEX","StoneX Group Inc.","57.51","$1.11B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/snex",
"SSKN","Strata Skin Sciences, Inc.","1.18","$39.78M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/sskn",
"SSYS","Stratasys, Ltd.","15.67","$858.7M","1994","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/ssys",
"STRA","Strategic Education, Inc.","164.46","$3.65B","1996","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/stra",
"HNDL","Strategy Shares Nasdaq 7HANDL Index ETF","24.5442","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hndl",
"STRT","Strattec Security Corporation","23.16","$88.44M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/strt",
"STRS","Stratus Properties Inc.","17.86","$146.63M","n/a","Consumer Services","Homebuilding","https://old.nasdaq.com/symbol/strs",
"STRM","Streamline Health Solutions, Inc.","1.2901","$40.31M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/strm",
"SBBP","Strongbridge Biopharma plc","3.77","$204.51M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sbbp",
"SUMR","Summer Infant, Inc.","10.125","$21.38M","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","15.7","$203.66M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","9.15","$55.54M","2006","n/a","n/a","https://old.nasdaq.com/symbol/ssbi",
"SMMT","Summit Therapeutics plc","3.66","$246.07M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/smmt",
"WISA","Summit Wireless Technologies, Inc.","2.55","$19.67M","2018","Technology","Semiconductors","https://old.nasdaq.com/symbol/wisa",
"SNDE","Sundance Energy Inc. ","2.48","$17.05M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/snde",
"SNDL","Sundial Growers Inc.","0.8489","$91.13M","2019","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/sndl",
"SNSS","Sunesis Pharmaceuticals, Inc.","0.291","$32.42M","2005","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/snss",
"STKL","SunOpta, Inc.","4.72","$506.52M","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","9.61","$1.63B","2005","Technology","Semiconductors","https://old.nasdaq.com/symbol/spwr",
"RUN","Sunrun Inc.","36.81","$4.5B","2015","Capital Goods","Industrial Specialties","https://old.nasdaq.com/symbol/run",
"SUNW","Sunworks, Inc.","0.895","$14.88M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/sunw",
"SLGG","Super League Gaming, Inc.","2.43","$25.34M","2019","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/slgg",
"SMCI","Super Micro Computer, Inc.","28.4","$1.47B","2020","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","1.43","$23.29M","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","0.42","$11.46M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/scon",
"SGC","Superior Group of Companies, Inc.","14.17","$217.01M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","24.2","$1.27B","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/supn",
"SPRT","support.com, Inc.","1.4955","$28.5M","2000","Technology","EDP Services","https://old.nasdaq.com/symbol/sprt",
"SURF","Surface Oncology, Inc.","5.47","$214.68M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/surf",
"SGRY","Surgery Partners, Inc.","14.61","$738.07M","2015","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/sgry",
"SRDX","Surmodics, Inc.","45.34","$617.01M","1998","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/srdx",
"SSSS","SuRo Capital Corp.","13.48","$219.45M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ssss",
"STRO","Sutro Biopharma, Inc.","9.09","$326.13M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/stro",
"SIVB","SVB Financial Group","217.57","$11.21B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivb",
"SIVBP","SVB Financial Group","25.38","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/sivbp",
"SVMK","SVMK Inc.","22.74","$3.14B","2018","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/svmk",
"SWKH","SWK Holdings Corporation","12.84","$165.78M","n/a","Finance","Diversified Financial Services","https://old.nasdaq.com/symbol/swkh",
"SYKE","Sykes Enterprises, Incorporated","27.29","$1.11B","1996","Technology","EDP Services","https://old.nasdaq.com/symbol/syke",
"SYNC","Synacor, Inc.","1.18","$46.55M","2012","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/sync",
"SYNL","Synalloy Corporation","7.21","$65.31M","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/synl",
"SYNA","Synaptics Incorporated","70.32","$2.39B","2002","Technology","Semiconductors","https://old.nasdaq.com/symbol/syna",
"SNCR","Synchronoss Technologies, Inc.","3.56","$158.57M","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/sncr",
"SNDX","Syndax Pharmaceuticals, Inc.","13.655","$492.88M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sndx",
"SYNH","Syneos Health, Inc.","62","$6.46B","2014","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/synh",
"SYBX","Synlogic, Inc.","2.19","$71.92M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/sybx",
"SNPS","Synopsys, Inc.","196.28","$29.6B","1992","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/snps",
"SYPR","Sypris Solutions, Inc.","0.735","$15.66M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/sypr",
"SYRS","Syros Pharmaceuticals, Inc.","11.99","$547.86M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/syrs",
"TROW","T. Rowe Price Group, Inc.","133.77","$30.44B","1986","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/trow",
"TTOO","T2 Biosystems, Inc.","1.705","$203.81M","2014","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ttoo",
"TRHC","Tabula Rasa HealthCare, Inc.","58.04","$1.34B","2016","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/trhc",
"TCMD","Tactile Systems Technology, Inc.","38.29","$736.43M","2016","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tcmd",
"TAIT","Taitron Components Incorporated","2.47","$14.32M","1995","Technology","Electronic Components","https://old.nasdaq.com/symbol/tait",
"TLC","Taiwan Liposome Company, Ltd.","6.09","$256.36M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlc",
"TTWO","Take-Two Interactive Software, Inc.","150.58","$17.16B","1997","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ttwo",
"TLND","Talend S.A.","35.64","$1.12B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tlnd",
"TNDM","Tandem Diabetes Care, Inc.","103.16","$6.2B","2013","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tndm",
"TLF","Tandy Leather Factory, Inc.","3.22","$29.09M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/tlf",
"TANH","Tantech Holdings Ltd.","1.65","$47.67M","2015","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/tanh",
"TAOP","Taoping Inc.","0.4053","$17.81M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/taop",
"TAPM","Tapinator, Inc.","3.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tapm",
"TEDU","Tarena International, Inc.","1.7","$92.13M","2014","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/tedu",
"TH","Target Hospitality Corp.","1.72","$176.14M","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/th",
"THWWW","Target Hospitality Corp.","0.06","n/a","2018","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/thwww",
"TATT","TAT Technologies Ltd.","3.83","$33.99M","n/a","Capital Goods","Aerospace","https://old.nasdaq.com/symbol/tatt",
"TAYD","Taylor Devices, Inc.","10.1647","$35.37M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tayd",
"TCF","TCF Financial Corporation","27.7","$4.21B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcf",
"TCFCP","TCF Financial Corporation","24.62","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfcp",
"CGBD","TCG BDC, Inc.","8.15","$458.92M","2017","n/a","n/a","https://old.nasdaq.com/symbol/cgbd",
"TCRR","TCR2 Therapeutics Inc.","15.33","$369.08M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/tcrr",
"AMTD","TD Ameritrade Holding Corporation","36.13","$19.54B","1997","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/amtd",
"GLG","TD Holdings, Inc.","2.39","$164.14M","2013","Finance","Major Banks","https://old.nasdaq.com/symbol/glg",
"PETZ","TDH Holdings, Inc.","1.6","$73.36M","2017","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/petz",
"TCCO","Technical Communications Corporation","4.09","$7.57M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/tcco",
"TTGT","TechTarget, Inc.","33.62","$925.52M","2007","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ttgt",
"TGLS","Tecnoglass Inc.","5.14","$237.04M","2012","Consumer Durables","Electronic Components","https://old.nasdaq.com/symbol/tgls",
"TECTP","Tectonic Financial, Inc.","7.36","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/tectp",
"TELA","TELA Bio, Inc.","14.17","$204.16M","2019","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/tela",
"TNAV","Telenav, Inc.","5.53","$261.5M","2010","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/tnav",
"TLGT","Teligent, Inc.","2.42","$13.04M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tlgt",
"TELL","Tellurian Inc.","1.02","$273.14M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/tell",
"TENB","Tenable Holdings, Inc.","29.89","$2.99B","2018","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tenb",
"TENX","Tenax Therapeutics, Inc.","1.21","$12.22M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/tenx",
"TZAC","Tenzing Acquisition Corp.","10.765","$55.27M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzac",
"TZACU","Tenzing Acquisition Corp.","10.44","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzacu",
"TZACW","Tenzing Acquisition Corp.","0.4101","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/tzacw",
"TER","Teradyne, Inc.","86.42","$14.33B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/ter",
"TERP","TerraForm Power, Inc.","21.71","$4.92B","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/terp",
"TBNK","Territorial Bancorp Inc.","22.02","$209.07M","2009","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tbnk",
"TSLA","Tesla, Inc. ","1500.84","$278.37B","2010","Capital Goods","Auto Manufacturing","https://old.nasdaq.com/symbol/tsla",
"TESS","TESSCO Technologies Incorporated","5.51","$47.62M","1994","Technology","Electronic Components","https://old.nasdaq.com/symbol/tess",
"TTEK","Tetra Tech, Inc.","81.76","$4.42B","1991","Consumer Services","Military/Government/Technical","https://old.nasdaq.com/symbol/ttek",
"TTPH","Tetraphase Pharmaceuticals, Inc.","2.55","$18.62M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ttph",
"TCBI","Texas Capital Bancshares, Inc.","27.16","$1.37B","2003","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbi",
"TCBIL","Texas Capital Bancshares, Inc.","25.2573","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbil",
"TCBIP","Texas Capital Bancshares, Inc.","24.6063","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcbip",
"TXN","Texas Instruments Incorporated","133.89","$122.88B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/txn",
"TXRH","Texas Roadhouse, Inc.","52.15","$3.61B","2004","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/txrh",
"TFFP","TFF Pharmaceuticals, Inc.","6.8","$126.97M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tffp",
"TFSL","TFS Financial Corporation","13.745","$3.85B","n/a","Finance","Savings Institutions","https://old.nasdaq.com/symbol/tfsl",
"TGTX","TG Therapeutics, Inc.","23","$2.64B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/tgtx",
"WTER","The Alkaline Water Company Inc.","2.3","$137.11M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/wter",
"ANDE","The Andersons, Inc.","14.11","$464.22M","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/ande",
"TBBK","The Bancorp, Inc.","8.825","$507.93M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tbbk",
"BPRN","The Bank of Princeton","18.55","$125.6M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bprn",
"CG","The Carlyle Group Inc.","29.05","$10.13B","2012","Finance","Investment Managers","https://old.nasdaq.com/symbol/cg",
"CAKE","The Cheesecake Factory Incorporated","22.58","$1.03B","1992","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","12.795","$470.87M","2011","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","22.5","$133.02M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/tcfc",
"DSGX","The Descartes Systems Group Inc.","52","$4.38B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/dsgx",
"DXYN","The Dixie Group, Inc.","0.8801","$13.92M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/dxyn",
